Names,Race,Gender,Sports,Birth Origin,Age,Zip,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record
Rosemary Schultz,Caucasian,female,2.0,USA,42.0,94085,5,3.74,0.56,9.5,4.36,15.57,0.0,9.0,6.5,0.48,2.2,0.65,0.75,7.9,Sciences,Ok,Good,1.0,0.0,0.0
Michael Dias,Asian,male,2.0,USA,25.0,94070,4,3.19,0.46,1.0,2.11,8.120000000000001,0.0,27.0,0.0,-3.4,0.89,-3.02,-2.79,3.81,Engineering,Ok,Bad,0.0,0.0,0.0
Walter Blakely,African-American,male,0.0,USA,28.0,94611,2,2.87,0.6,4.0,3.49,9.809999999999999,2.5,52.0,4.0,0.6399999999999999,3.69,1.72,1.8,9.58,Engineering,Ok,Good,0.0,1.0,0.0
Curtis Adams,Caucasian,male,0.0,USA,25.0,94973,5,2.9,0.44,2.5,2.64,11.28,0.0,87.0,3.0,0.52,2.1,-0.62,0.15,7.49,Quantitative,Very Good,Good,0.0,0.0,0.0
Amanda Brinker,Caucasian,female,1.0,Canada,24.0,95134,1,2.34,0.15,3.5,2.19,5.94,0.0,16.0,0.5,-3.49,2.79,2.4,2.49,9.99,Engineering,Very Good,Bad,0.0,0.0,0.0
Sherry Thompson,Asian,female,1.0,Australia,28.0,94061,3,2.98,0.5,2.0,3.44,11.92,0.0,22.0,3.0,-0.07,2.95,1.79,1.53,8.94,Engineering,Very Good,Good,0.0,0.0,0.0
Larry Villa,Caucasian,male,2.0,USA,33.0,94538,4,3.47,0.56,7.0,4.16,13.16,1.5,21.0,1.5,-0.97,1.33,0.26,-0.2,6.3,Engineering,Ok,Good,1.0,0.0,0.0
David Williams,Hispanic,male,2.0,USA,35.0,94587,4,3.25,0.38,5.5,3.27,10.7,2.5,30.0,4.0,0.08999999999999997,1.66,1.48,2.11,9.42,Engineering,Ok,Good,0.0,0.0,1.0
Gregory Mcmakin,African-American,male,1.0,USA,30.0,94560,3,3.36,0.02,3.5,2.99,10.129999999999999,0.0,29.0,5.0,1.39,0.41,-2.01,-2.2,4.0,Engineering,Very Good,Good,0.0,0.0,0.0
Robert Heinen,Caucasian,male,0.0,Australia,22.0,94121,2,3.23,0.79,0.0,2.54,7.49,0.0,54.0,1.0,-1.27,3.76,2.44,2.45,10.18,Engineering,None,Good,0.0,0.0,0.0
John Ross,Caucasian,male,0.0,USA,30.0,94010,1,3.51,0.77,4.5,3.39,8.629999999999999,0.0,33.0,4.0,2.01,2.99,3.24,2.16,9.11,Engineering,Ok,Good,0.0,0.0,0.0
James Fernandez,Caucasian,male,2.0,USA,36.0,94043,5,2.22,0.73,9.0,4.01,13.129999999999999,0.0,6.0,5.0,-0.21,1.93,-0.81,-0.94,5.89,Quantitative,None,Good,0.0,0.0,0.0
Rebecca Mcdonald,Caucasian,female,0.0,USA,29.0,94904,2,3.05,0.25,4.5,3.33,9.969999999999999,0.0,94.0,0.0,-1.0,0.95,-2.13,-0.86,6.22,Engineering,Ok,Good,0.0,0.0,0.0
Candice Lambrecht,African-American,female,0.0,USA,30.0,94087,1,2.67,0.65,1.5,2.6,6.51,0.0,12.0,6.0,2.06,3.26,1.47,1.45,8.88,Engineering,None,Bad,0.0,0.0,0.0
Matthew Shuman,African-American,male,0.0,USA,33.0,94598,1,3.69,0.4,1.0,3.37,7.45,3.0,67.0,5.0,1.31,2.82,1.27,1.57,9.05,Engineering,Ok,Bad,0.0,0.0,0.0
Edward Gorman,Asian,male,1.0,USA,26.0,94109,4,3.0,0.52,3.5,3.6,12.91,0.0,48.0,2.0,-0.35,2.54,1.29,1.67,9.17,Engineering,Very Good,Good,1.0,0.0,0.0
James Hopson,Asian,male,2.0,USA,31.0,94618,4,3.36,0.23,6.0,3.8,13.19,0.0,51.0,5.0,1.87,2.46,0.84,-0.04,6.68,Engineering,Ok,Good,1.0,1.0,0.0
Delores Tim,Caucasian,female,0.0,USA,31.0,94538,2,3.26,0.65,3.5,2.8,7.44,0.0,21.0,4.0,1.48,0.84,-2.87,-1.96,4.92,Engineering,None,Good,0.0,0.0,0.0
Bob Sallee,Caucasian,male,1.0,USA,37.0,94131,4,2.58,0.62,6.0,3.51,12.15,2.0,44.0,6.0,0.71,2.16,1.23,1.42,8.67,Humanities,Ok,Good,0.0,1.0,0.0
James Brown,Asian,male,1.0,USA,35.0,94304,5,2.94,0.4,8.0,3.67,13.33,0.0,19.0,2.5,-0.84,4.11,3.67,3.03,10.68,Engineering,None,Good,1.0,0.0,0.0
Mary Cano,Caucasian,female,2.0,USA,31.0,94040,3,3.02,0.56,4.0,3.62,11.959999999999999,0.0,1.0,3.5,0.07,1.72,-0.06,-0.44,6.18,Sciences,Very Good,Bad,0.0,0.0,0.0
Juan Lunstrum,Caucasian,male,0.0,USA,26.0,94523,1,2.97,0.54,2.0,2.53,7.1899999999999995,0.0,55.0,3.5,-0.11,1.7,1.01,1.1,8.15,Engineering,None,Bad,0.0,0.0,0.0
Jacquelyn White,Caucasian,female,1.0,USA,32.0,94545,5,3.37,0.5,8.0,4.8,16.32,0.0,37.0,2.0,2.63,2.84,2.43,2.25,9.78,Engineering,Very Good,Good,1.0,0.0,0.0
Anastasia Havard,Caucasian,female,2.0,USA,34.0,94587,4,2.82,0.46,5.0,3.01,10.239999999999998,0.0,30.0,5.0,-1.28,1.2,-1.13,-1.52,5.04,Engineering,Very Good,Good,0.0,0.0,0.0
Todd Copeland,African-American,male,0.0,USA,27.0,94533,1,3.02,0.42,3.5,2.85,6.65,0.0,80.0,0.0,-4.109999999999999,1.89,-1.27,-2.16,4.23,Engineering,None,Good,0.0,0.0,0.0
Daniel Hendrix,Caucasian,male,0.0,Australia,23.0,94549,1,2.91,0.35,1.0,2.44,6.55,0.0,53.0,4.0,1.36,2.07,-0.42,0.01,7.27,Engineering,None,Bad,0.0,1.0,0.0
Margaret Galdames,Asian,female,0.0,USA,30.0,94038,1,2.91,0.35,0.0,1.68,1.8299999999999998,0.0,57.0,2.5,-0.23,2.4,-0.21,0.21,7.5,Sciences,Ok,Bad,0.0,1.0,1.0
Dwayne Tilley,Caucasian,male,1.0,USA,33.0,94588,4,2.31,0.27,7.0,2.65,9.73,0.0,36.0,6.0,4.18,0.29,-2.13,-2.0,4.28,Humanities,Ok,Good,0.0,0.0,0.0
Christine Demaria,Asian,female,0.0,USA,28.0,94595,4,3.53,0.33,5.5,3.16,10.66,0.0,56.0,4.0,0.91,2.93,1.11,0.68,7.89,Quantitative,Very Good,Bad,0.0,1.0,0.0
Christopher Brown,Asian,male,1.0,USA,34.0,94402,3,2.69,0.52,7.5,3.1,9.04,0.0,28.0,3.0,-0.06,1.52,-0.26,0.04,7.08,Humanities,Ok,Bad,0.0,0.0,0.0
Amy Aquil,African-American,female,0.0,USA,26.0,94010,4,3.22,0.54,5.5,3.09,9.239999999999998,1.0,33.0,1.0,-2.46,3.05,1.04,0.87,8.22,Humanities,None,Good,0.0,1.0,0.0
Cecil Evans,African-American,male,0.0,USA,32.0,94603,1,2.68,0.71,0.5,2.5,4.26,0.0,40.0,4.0,0.37,1.72,-0.38,-0.61,6.11,Sciences,None,Bad,0.0,1.0,1.0
Sidney Gerrald,Caucasian,female,1.0,USA,27.0,94544,3,2.03,0.17,2.5,1.72,6.64,2.5,32.0,4.0,0.88,0.69,-2.02,-1.61,4.99,Quantitative,Ok,Bad,0.0,1.0,0.0
Christina Culbreth,Caucasian,female,1.0,USA,30.0,94598,1,3.06,0.42,5.0,3.65,9.809999999999999,0.0,67.0,0.0,-2.25,2.81,0.34,0.05,7.21,Sciences,Very Good,Good,0.0,0.0,0.0
Richard Daus,African-American,male,2.0,USA,33.0,94025,3,3.14,0.46,5.0,4.4,13.53,0.0,20.0,5.0,1.24,2.35,1.79,1.85,9.19,Engineering,Very Good,Good,1.0,0.0,0.0
Marie Propheter,Asian,female,0.0,USA,27.0,94560,1,2.32,0.67,-1.0,2.02,4.6000000000000005,0.0,29.0,1.5,-1.32,0.65,-3.54,-3.69,2.47,Quantitative,Very Good,Good,0.0,0.0,0.0
Michael Zapata,Hispanic,male,0.0,USA,28.0,94061,2,2.66,0.21,4.5,1.93,4.92,0.0,22.0,5.0,1.09,1.21,-0.85,-1.19,5.36,Engineering,None,Bad,0.0,0.0,0.0
Drew Hutson,Asian,male,0.0,USA,30.0,94545,3,2.03,0.33,2.0,1.89,7.59,0.0,37.0,4.0,1.22,0.96,-2.32,-3.35,2.53,Engineering,Ok,Bad,0.0,0.0,0.0
Carlos Svec,Caucasian,male,1.0,USA,27.0,94087,5,2.65,0.42,5.5,3.32,13.31,0.0,12.0,2.5,-4.4,1.38,-0.18,0.16,7.02,Quantitative,Very Good,Good,0.0,0.0,0.0
Patricia Gorecki,Caucasian,female,1.0,USA,27.0,94587,5,3.05,0.44,6.0,4.0,13.89,0.0,30.0,1.5,-1.15,2.27,0.26,0.63,7.9,Quantitative,Very Good,Good,1.0,0.0,0.0
Bennett Rolland,Other,male,1.0,USA,27.0,94040,4,2.95,0.38,3.5,3.06,11.35,0.0,1.0,4.0,1.03,1.6,-0.9,0.18,7.61,Quantitative,None,Good,0.0,0.0,0.0
Alton Raby,Caucasian,male,1.0,USA,29.0,94089,2,3.18,0.44,4.0,3.27,10.1,0.0,11.0,4.0,-1.9,0.59,-3.25,-2.32,4.41,Engineering,Very Good,Good,0.0,0.0,0.0
Sherry Baro,Caucasian,female,2.0,USA,28.0,94545,5,2.92,0.67,5.5,3.64,13.469999999999999,0.0,37.0,0.0,-3.3,2.8,1.54,1.26,8.49,Humanities,Very Good,Good,1.0,0.0,0.0
Charles Boettcher,Caucasian,male,0.0,USA,29.0,95002,1,2.75,0.44,2.0,2.44,6.38,0.0,14.0,5.5,-0.9,3.06,2.26,1.29,8.42,Quantitative,None,Bad,0.0,0.0,0.0
Allen Hooten,African-American,male,0.0,USA,28.0,94720,4,3.4,0.77,3.0,2.95,9.1,0.0,58.0,0.0,-3.06,2.11,-0.82,-1.35,5.33,Engineering,Ok,Good,0.0,0.0,0.0
Beth Lippert,Caucasian,female,0.0,USA,30.0,94587,3,2.82,0.42,4.0,2.91,9.35,0.0,30.0,4.0,0.4,0.94,-2.9,-2.4,4.22,Quantitative,Ok,Bad,0.0,0.0,0.0
Roger Cowden,Caucasian,male,0.0,USA,28.0,94586,5,3.05,0.4,3.5,2.63,10.38,0.0,38.0,0.0,-1.35,0.87,-1.81,-1.0,5.92,Quantitative,Ok,Bad,0.0,0.0,0.0
Wendell Hall,Caucasian,male,1.0,USA,33.0,94131,5,4.27,0.48,7.5,4.23,13.99,0.0,44.0,1.5,-1.44,0.81,-1.5,-1.41,5.13,Engineering,Ok,Good,1.0,0.0,0.0
Elaine Burke,Caucasian,female,2.0,USA,28.0,94539,3,3.45,0.58,4.0,3.66,11.2,0.0,25.0,4.0,1.73,0.74,-0.71,-1.0,5.44,Engineering,Very Good,Good,0.0,0.0,0.0
Rosemary Robinson,Caucasian,female,2.0,USA,40.0,94618,5,3.01,-0.02,7.0,2.91,12.229999999999999,5.0,51.0,2.0,2.05,1.25,-2.87,-2.78,3.9,Quantitative,Ok,Good,0.0,1.0,0.0
Jannie Young,Caucasian,female,0.0,USA,33.0,94591,3,3.31,0.4,4.5,3.24,10.33,0.0,74.0,2.0,1.64,0.64,-2.15,-1.17,5.73,Quantitative,Very Good,Good,0.0,0.0,0.0
Douglas Bernd,Caucasian,male,0.0,USA,27.0,94070,2,3.15,0.46,0.0,2.63,9.2,0.0,27.0,4.0,3.37,1.21,-1.48,-1.6,5.02,Quantitative,None,Bad,0.0,0.0,0.0
Jennifer Nichols,Asian,female,0.0,USA,23.0,94070,1,2.3,0.44,1.0,1.86,4.8,0.0,27.0,3.5,0.53,1.38,-0.71,-0.99,5.52,Engineering,None,Bad,0.0,0.0,0.0
Joann Eisentrout,Caucasian,female,0.0,USA,26.0,95002,1,2.4,0.54,1.5,1.92,4.15,0.0,15.0,4.0,-0.48,2.04,0.65,0.65,7.64,Engineering,Ok,Bad,0.0,1.0,1.0
Joseph Smith,Asian,male,0.0,USA,31.0,94970,3,3.67,0.5,2.0,2.76,9.2,0.0,119.0,0.0,-2.71,1.55,0.85,1.59,8.87,Quantitative,Very Good,Bad,0.0,0.0,0.0
Wesley Dickson,Other,male,1.0,USA,25.0,94503,5,2.45,0.81,1.5,2.72,10.4,0.0,82.0,3.0,0.43,1.46,0.41,0.09,6.74,Engineering,Very Good,Good,0.0,1.0,0.0
Meredith Griffin,Asian,female,0.0,USA,28.0,94040,1,1.91,0.35,3.0,1.78,3.9800000000000004,0.0,0.0,0.0,-4.03,0.89,-0.81,-1.16,5.28,Quantitative,Very Good,Good,0.0,1.0,1.0
John Davis,Caucasian,male,0.0,Australia,26.0,94025,3,3.08,0.65,3.0,3.32,10.92,0.0,20.0,1.0,-1.93,1.63,-1.39,-1.82,4.69,Quantitative,None,Good,0.0,0.0,0.0
Lloyd Means,Caucasian,male,0.0,USA,27.0,94542,4,2.74,0.38,3.0,2.48,9.65,0.0,41.0,4.0,0.73,0.64,-2.15,-1.57,5.21,Quantitative,None,Good,0.0,0.0,0.0
Emma Warrick,African-American,female,2.0,USA,31.0,94578,5,3.67,0.56,7.0,4.29,13.79,0.0,39.0,2.0,-1.51,0.73,-1.35,-1.85,4.35,Quantitative,Very Good,Good,1.0,0.0,0.0
Bryan Li,African-American,male,1.0,USA,35.0,94087,3,3.87,0.35,6.5,4.06,11.69,0.0,12.0,6.0,2.48,2.34,-0.62,-1.36,5.26,Engineering,Very Good,Good,0.0,0.0,0.0
Kenneth Marotta,Caucasian,male,0.0,USA,34.0,95002,2,3.19,0.38,3.5,2.87,8.46,0.0,14.0,2.0,-0.25,2.95,0.99,0.02,7.0,Humanities,Ok,Bad,0.0,0.0,0.0
Brenda Casillas,Caucasian,female,0.0,Australia,30.0,94028,4,2.73,0.46,3.5,2.39,7.9799999999999995,0.0,23.0,2.0,-1.41,2.22,-0.61,-0.13,7.21,Engineering,Ok,Good,0.0,0.0,0.0
Rose Robinson,African-American,female,2.0,Canada,28.0,94304,3,2.54,0.42,2.0,1.82,5.44,0.0,19.0,5.0,0.95,2.16,1.7,1.83,9.08,Sciences,Ok,Good,0.0,1.0,0.0
Brett Shroyer,Caucasian,male,1.0,USA,25.0,94085,2,2.94,0.48,5.0,3.63,11.16,0.0,10.0,0.0,-3.38,1.81,-0.47,0.03,7.3,Engineering,Very Good,Good,0.0,0.0,0.0
Joshua Smith,Caucasian,male,2.0,USA,29.0,94109,3,3.14,0.73,2.0,3.5,11.77,0.0,48.0,2.5,0.79,0.53,-3.86,-2.96,3.68,Engineering,Ok,Good,0.0,0.0,0.0
Benjamin Harris,Caucasian,male,0.0,USA,32.0,94533,2,2.92,0.08,4.5,2.78,8.620000000000001,0.0,79.0,0.0,-3.29,2.05,-0.05,0.64,8.07,Engineering,Ok,Bad,0.0,0.0,0.0
Kenneth Bell,Caucasian,male,0.0,USA,34.0,94038,2,3.16,0.46,7.5,3.93,11.02,0.0,57.0,0.5,-2.95,1.57,-0.85,0.36,7.81,Engineering,Ok,Bad,0.0,0.0,1.0
Thomas Bobrow,Caucasian,male,0.0,USA,35.0,94560,5,3.34,0.46,9.5,3.45,10.93,0.0,29.0,5.0,-1.29,2.63,0.79,0.7,7.79,Engineering,Ok,Good,0.0,1.0,0.0
Issac Benavides,Caucasian,male,1.0,USA,30.0,94301,2,2.79,0.42,3.0,2.58,7.43,0.0,17.0,0.5,-3.05,0.96,-2.32,-3.15,2.82,Engineering,Ok,Bad,0.0,0.0,0.0
Edward Bongiorno,Caucasian,male,2.0,Canada,35.0,94109,5,3.23,0.4,6.0,2.83,11.65,4.0,48.0,1.0,0.97,2.93,-0.0,0.32,7.84,Engineering,Ok,Bad,1.0,0.0,0.0
Barbara Suttee,Caucasian,female,2.0,USA,31.0,94109,4,3.55,0.27,6.0,3.62,12.01,2.0,48.0,3.0,0.21,4.14,3.4,2.17,9.42,Engineering,Ok,Good,0.0,0.0,0.0
Michel Lytle,Caucasian,male,1.0,USA,34.0,95002,5,3.04,0.54,6.5,3.63,15.059999999999999,0.0,14.0,3.5,-0.77,2.89,0.62,1.05,8.67,Quantitative,Ok,Good,1.0,0.0,0.0
Allison Keane,African-American,female,2.0,USA,36.0,94030,5,2.79,0.31,11.0,3.57,14.049999999999999,0.0,34.0,3.0,-0.28,3.79,2.44,2.02,9.52,Engineering,Ok,Good,1.0,0.0,0.0
Julianne Vaughan,Caucasian,female,0.0,USA,25.0,94545,3,3.16,0.52,3.0,3.11,9.76,0.0,37.0,1.0,-1.56,2.51,1.16,1.02,8.25,Quantitative,None,Good,0.0,0.0,0.0
Russell Kitchen,African-American,male,1.0,USA,30.0,94019,2,2.95,0.08,3.0,2.07,6.180000000000001,0.0,46.0,8.0,3.5700000000000003,1.38,-1.61,-1.45,5.4,Engineering,Ok,Bad,1.0,1.0,0.0
Brian Mills,Hispanic,male,0.0,USA,25.0,94087,1,2.09,0.44,0.0,1.24,2.9800000000000004,2.0,12.0,2.0,-1.66,2.36,0.49,0.07,6.98,Quantitative,Ok,Good,0.0,0.0,0.0
Christen Bugg,Caucasian,female,0.0,USA,31.0,95002,3,2.96,0.48,7.0,3.42,9.479999999999999,0.0,14.0,2.5,-1.57,0.93,-3.22,-2.32,4.49,Engineering,Very Good,Good,0.0,0.0,0.0
Claudia Ford,Hispanic,female,1.0,USA,32.0,94085,5,2.58,0.33,5.5,3.37,12.279999999999998,0.0,9.0,3.5,0.040000000000000036,1.22,-2.3,-2.82,3.47,Engineering,Ok,Good,1.0,0.0,0.0
Hugh Mollette,Caucasian,male,0.0,USA,28.0,94131,1,2.58,0.48,-1.0,0.96,0.8399999999999999,0.0,44.0,3.0,-0.33,2.99,0.83,0.56,7.76,Humanities,Ok,Bad,1.0,1.0,1.0
Floyd Soto,Caucasian,male,2.0,USA,27.0,94545,2,2.69,0.75,3.5,3.41,10.13,0.0,37.0,2.0,-0.16,1.91,-0.26,0.79,8.25,Quantitative,Very Good,Good,0.0,0.0,0.0
Jeremy Pedley,Hispanic,male,2.0,USA,31.0,94538,4,2.95,0.67,8.0,4.52,13.139999999999999,2.0,21.0,3.0,-0.9099999999999999,0.38,-3.27,-3.29,3.0,Engineering,Ok,Good,1.0,0.0,0.0
Dennis Groth,African-American,male,2.0,USA,25.0,94402,5,2.84,0.42,4.5,3.37,12.6,0.0,28.0,1.0,-2.0700000000000003,2.25,0.92,1.58,9.16,Humanities,Very Good,Good,1.0,0.0,0.0
Kylee Dale,Caucasian,female,1.0,USA,35.0,94043,2,2.42,0.19,7.0,1.95,5.45,0.0,5.0,3.0,1.11,0.86,-1.97,-1.72,4.93,Engineering,None,Bad,0.0,1.0,1.0
Terry Luce,Hispanic,male,1.0,Canada,29.0,94560,1,3.18,0.5,3.0,3.09,7.94,2.5,29.0,3.5,-0.41000000000000003,1.63,-1.77,-2.32,4.17,Engineering,Ok,Bad,0.0,0.0,0.0
Patricia Todd,Caucasian,female,1.0,USA,30.0,94598,2,2.58,0.58,1.0,2.2,6.47,0.0,67.0,2.0,1.25,1.54,2.07,2.02,9.04,Humanities,Ok,Good,0.0,1.0,1.0
Sidney Benson,Asian,male,1.0,USA,32.0,94502,2,3.52,0.69,-1.0,2.22,6.88,0.0,49.0,7.0,3.28,2.54,0.83,0.9,8.16,Engineering,Ok,Bad,1.0,0.0,0.0
Juan Rutan,Caucasian,male,2.0,USA,26.0,94403,4,3.29,0.33,6.0,3.53,12.26,0.0,26.0,0.5,-1.35,0.58,-1.64,-1.38,5.16,Quantitative,Very Good,Good,0.0,0.0,0.0
John Chamberlain,African-American,male,1.0,USA,39.0,94549,3,3.43,0.79,3.5,3.97,11.07,0.0,53.0,9.0,4.33,2.14,0.72,-1.42,4.41,Sciences,None,Good,0.0,0.0,0.0
Randall Scherer,Hispanic,male,1.0,USA,27.0,94586,2,3.13,0.1,1.0,2.07,6.5,0.0,38.0,3.0,-0.66,1.79,1.04,1.04,8.03,Engineering,Very Good,Good,0.0,1.0,0.0
Pablo Banning,Caucasian,male,1.0,USA,22.0,94043,2,2.96,0.46,0.0,2.65,9.09,0.0,5.0,3.0,-3.35,2.51,-0.27,-0.05,7.17,Engineering,Ok,Good,0.0,0.0,0.0
Lorena Villarreal,Asian,female,2.0,USA,32.0,94121,3,3.46,0.58,4.0,3.94,12.79,1.5,54.0,2.0,-0.45,1.95,-0.85,-0.84,6.04,Quantitative,Very Good,Good,1.0,0.0,0.0
Reginald Hobdy,Caucasian,male,0.0,USA,28.0,94105,2,2.93,0.48,1.5,3.3,10.96,3.0,45.0,3.0,0.38,2.23,1.78,1.26,8.25,Quantitative,Ok,Bad,0.0,0.0,0.0
Lance Willmore,Hispanic,male,1.0,USA,27.0,94089,5,3.26,0.25,1.0,2.48,10.969999999999999,0.0,11.0,5.0,1.29,0.67,-3.18,-1.98,5.04,Sciences,None,Good,0.0,0.0,0.0
James Vaugh,Other,male,0.0,China,33.0,94040,3,3.22,0.46,5.0,3.02,9.33,2.0,4.0,2.5,-0.68,2.94,3.06,2.5,9.73,Engineering,Ok,Good,0.0,0.0,0.0
Chrystal Borgia,Caucasian,female,2.0,USA,34.0,94609,4,3.55,0.67,4.5,3.52,11.77,0.0,50.0,6.0,4.87,1.67,0.99,0.7,7.52,Humanities,Very Good,Good,0.0,0.0,0.0
Terry Warren,Other,male,1.0,USA,35.0,94611,3,3.3,0.38,9.5,3.7,10.29,3.0,52.0,4.5,1.59,1.35,-1.76,-1.8,4.87,Engineering,Very Good,Good,0.0,0.0,0.0
Richard Robinson,Caucasian,male,1.0,USA,34.0,94561,4,3.36,0.52,8.0,4.31,13.86,0.0,81.0,0.0,-1.08,1.47,-1.49,-1.14,5.76,Humanities,Very Good,Good,1.0,0.0,0.0
Nancy Snodgrass,Hispanic,female,1.0,USA,25.0,94503,2,2.01,0.31,2.5,1.78,5.16,0.0,82.0,0.0,-2.86,1.93,0.46,-0.79,5.53,Quantitative,None,Good,0.0,1.0,1.0
Cathy Cash,African-American,female,1.0,USA,32.0,94945,4,2.96,0.62,4.5,3.68,11.729999999999999,0.0,77.0,2.0,-1.4100000000000001,2.62,0.71,0.38,7.51,Quantitative,Ok,Bad,0.0,0.0,0.0
Annie Estes,Hispanic,female,0.0,USA,30.0,94085,2,2.71,0.56,2.0,3.02,8.259999999999998,0.0,10.0,4.5,0.8200000000000001,2.25,-0.74,-0.85,6.17,Humanities,None,Bad,0.0,0.0,0.0
Randy Kelley,Caucasian,male,0.0,USA,26.0,94402,1,3.11,0.38,0.0,1.75,4.81,0.0,28.0,2.0,-0.2,3.07,1.96,2.0,9.52,Engineering,Ok,Good,1.0,1.0,1.0
Randall Wagner,African-American,male,0.0,USA,26.0,94027,3,2.53,0.42,4.0,2.73,8.879999999999999,0.0,24.0,4.0,0.6299999999999999,1.99,-1.11,-1.77,4.75,Quantitative,Ok,Bad,0.0,0.0,0.0
Edward Oconnell,Caucasian,male,0.0,USA,32.0,94109,3,2.84,0.38,5.5,2.98,10.08,0.0,48.0,5.5,2.71,1.67,-0.63,-1.31,5.21,Engineering,Ok,Good,1.0,0.0,0.0
Larry Holt,Other,male,2.0,USA,31.0,95002,4,2.88,0.23,7.0,3.4,11.79,0.0,14.0,3.0,-0.06,1.93,0.56,1.13,8.43,Quantitative,Ok,Good,0.0,0.0,0.0
Samuel Moser,African-American,male,2.0,USA,27.0,94561,4,2.98,0.46,3.5,3.82,13.049999999999999,2.0,81.0,3.0,-0.030000000000000027,0.89,0.33,0.45,7.25,Engineering,Very Good,Good,0.0,0.0,0.0
Laura Hutcherson,Caucasian,female,2.0,Australia,33.0,94588,4,3.72,0.42,8.0,4.65,14.649999999999999,0.0,36.0,3.5,-0.16,3.99,1.07,1.39,9.3,Humanities,None,Good,1.0,1.0,0.0
Opal Bragdon,Asian,female,1.0,China,34.0,94040,3,3.61,0.62,4.0,3.67,11.37,0.0,2.0,6.0,2.67,3.2,2.0,2.04,9.64,Quantitative,Very Good,Bad,0.0,0.0,0.0
Sarah Swann,Asian,female,0.0,USA,25.0,94960,1,3.17,0.17,3.0,2.71,6.56,0.0,76.0,1.0,-1.19,0.0,-2.97,-1.19,5.85,Humanities,Ok,Bad,0.0,0.0,0.0
Nicole Sanchez,Caucasian,female,2.0,USA,30.0,94603,5,3.08,0.29,5.0,3.9,14.629999999999999,0.0,40.0,5.0,0.81,0.38,-2.62,-1.75,4.89,Humanities,Very Good,Good,0.0,0.0,0.0
Kevin Morris,Other,male,0.0,USA,29.0,94085,1,2.85,0.44,0.5,2.98,9.32,0.0,9.0,2.0,-0.81,1.81,-0.67,-0.45,6.46,Engineering,Ok,Bad,0.0,0.0,0.0
Philip Portillo,Asian,male,0.0,USA,28.0,94087,3,2.05,0.4,4.5,2.67,8.98,0.0,12.0,3.5,0.33,1.67,-1.99,-1.81,5.02,Humanities,Ok,Bad,0.0,0.0,0.0
Leonard Gonzales,Caucasian,male,1.0,USA,25.0,94038,3,3.01,0.58,3.0,2.97,10.17,0.0,57.0,2.5,1.28,1.6,-1.49,-1.53,5.27,Engineering,Ok,Good,0.0,0.0,0.0
Florence Rollo,Hispanic,female,2.0,USA,32.0,94403,4,4.21,0.75,8.0,4.19,11.52,0.0,26.0,5.5,1.63,2.06,0.31,0.11,7.1,Engineering,Ok,Good,0.0,0.0,0.0
David Gorecki,Caucasian,male,1.0,USA,39.0,94586,5,3.35,0.33,9.0,3.92,12.97,0.0,38.0,6.0,5.06,3.5,2.76,2.48,10.05,Engineering,Ok,Bad,1.0,0.0,0.0
Brandy Mcclellan,Hispanic,female,2.0,Mexico,27.0,94595,5,3.09,0.54,4.5,3.02,10.7,0.0,56.0,2.5,-0.9,2.61,2.19,1.27,8.23,Engineering,Ok,Good,0.0,0.0,0.0
Anita Helbert,Caucasian,female,2.0,USA,33.0,94040,3,2.47,0.17,5.0,3.13,11.239999999999998,0.0,4.0,6.0,1.64,2.43,0.81,0.43,7.29,Engineering,Ok,Good,0.0,0.0,0.0
Elsa Mclaurin,Hispanic,female,1.0,USA,27.0,94014,1,3.01,0.6,2.0,3.07,7.659999999999999,0.0,43.0,6.0,2.52,2.26,-0.54,-1.38,5.15,Engineering,Ok,Bad,1.0,0.0,0.0
Daniel Turner,Caucasian,male,1.0,USA,33.0,94544,3,2.97,0.5,3.0,3.29,11.57,0.0,32.0,4.0,-0.7,1.84,-1.68,0.18,8.07,Humanities,None,Bad,0.0,0.0,0.0
Lydia Rice,Asian,female,0.0,USA,24.0,94709,1,2.63,0.42,-1.0,1.81,4.29,0.0,59.0,2.5,-0.03,2.02,0.01,1.56,9.41,Quantitative,Ok,Good,1.0,0.0,0.0
Janine Wilson,Caucasian,female,0.0,USA,26.0,94544,1,3.35,0.5,4.5,2.94,7.28,0.0,32.0,0.0,-3.64,2.43,1.3,0.68,7.6,Engineering,None,Good,0.0,0.0,0.0
David Hollifield,Caucasian,male,0.0,Australia,28.0,94061,2,2.74,0.23,3.0,2.55,8.85,2.0,22.0,3.0,-0.24,2.5,1.72,2.01,9.6,Sciences,None,Good,0.0,0.0,0.0
Harold Shockley,Caucasian,male,0.0,USA,27.0,94027,5,2.89,0.44,6.0,3.14,11.3,0.0,24.0,3.0,-1.82,1.76,-0.79,-0.12,7.15,Engineering,Very Good,Good,0.0,0.0,0.0
