,Unnamed: 0,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,Sports,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,HireVue Score,Arrest Record,Criminal Record,Names,Race,Gender,Birth Origin,Age
350,350,-0.9138960577990816,2.5548772334901817,2.2592676391370152,2.584530091984795,2.213617532599581,-4.35692177450633,3.102818507036585,7.305947948162363,5.193100055837288,1.7681732286036305,3.102818507036585,7.305947948162363,1.7681732286036305,8.193100055837286,Engineering,None,Good,0.0,1.0,1.0,1.0,Melissa Browning,Asian,female,Australia,27.0
351,351,0.2932154115051307,3.449623345208074,2.5595150054035067,7.0075766165235285,5.089358781755204,6.7193677247594525,3.4820235992301294,57.45894165618128,5.58923653839779,2.6637966370521893,3.4820235992301294,57.45894165618128,2.6637966370521893,8.58923653839779,Engineering,None,Good,1.0,1.0,1.0,0.0,Lavina Ayala,Asian,female,United States,31.0
352,352,-0.4397380036684098,3.0745606919176893,2.182224623443461,1.5233331609210137,2.8676650576354588,-0.5017376402120514,3.580177364949716,47.530045384635436,5.5057413792907814,2.4116547653775857,3.580177364949716,47.530045384635436,2.4116547653775857,8.50574137929078,Engineering,None,Good,0.0,2.0,0.0,0.0,Maritza Jennings,Asian,female,Mexico,24.0
353,353,-0.0376091428355994,2.513224417509308,1.288216429152636,5.07017284047701,2.2124768658359573,-2.7576969636116946,2.9912844512805057,4.983130695920089,5.249490899734576,1.7208183666042631,2.9912844512805057,4.983130695920089,1.7208183666042631,8.249490899734576,Engineering,None,Good,0.0,1.0,0.0,0.0,Donna Vegter,Asian,female,India,34.0
354,354,0.7493427880034792,2.6727928988813265,0.95944511082926,5.6915025442722325,2.689431956022036,0.6700872793255621,0.8943226557908639,42.392435403122654,1.1246548987635907,-1.4978878093586878,0.8943226557908639,42.392435403122654,-1.4978878093586878,4.124654898763591,Quantitative,Ok,Good,0.0,1.0,0.0,0.0,Eleanor Jackson,Asian,female,Australia,27.0
355,355,-1.1372671721992977,2.676664151085419,0.9108368148012479,3.411937545168008,2.3135914293581297,-3.8906709946668707,3.303035240118888,25.020496801649013,5.559962811991827,2.17661927425844,3.303035240118888,25.020496801649013,2.17661927425844,8.559962811991827,Quantitative,None,Good,0.0,1.0,1.0,0.0,Jessica Harvey,Asian,female,United States,29.0
356,356,-0.370571022157175,3.829026842860919,2.1879721521288595,4.945941088884536,4.1247058856328565,2.4804687392846665,2.7330949201239427,12.895627040954544,4.685166269987507,1.3842941216667741,2.7330949201239427,12.895627040954544,1.3842941216667741,7.685166269987508,Engineering,Ok,Bad,0.0,1.0,0.0,0.0,Susan Wells,Asian,female,United States,24.0
357,357,1.383158624640044,3.5318693061462123,1.388540775795,8.778001572725934,4.453326424519718,6.5453177097562865,2.3976394787958215,9.748763873825476,4.339244951005893,1.2434741178741535,2.3976394787958215,9.748763873825476,1.2434741178741535,7.339244951005893,Quantitative,Ok,Bad,0.0,1.0,0.0,0.0,Suk Muniz,Asian,female,Mexico,21.0
358,358,0.7140932757462763,3.290681329581939,2.809791045852521,4.6070532796086034,2.977419764832753,0.5417016581285761,4.630002555647568,17.714288569923667,7.87439210058689,4.021339640509236,4.630002555647568,17.714288569923667,4.021339640509236,10.874392100586892,Engineering,Ok,Good,1.0,1.0,0.0,0.0,Deborah Gold,Asian,female,China,29.0
359,359,0.2959672408063864,3.660478069341744,3.15350434676148,4.310337823149098,3.622030745148147,1.6373043042829494,2.580812398106969,36.44778736128405,4.074617218940944,1.0850617596716003,2.580812398106969,36.44778736128405,1.0850617596716003,7.074617218940944,Quantitative,Ok,Bad,0.0,1.0,1.0,0.0,Antonina Collins,Asian,female,Canada,30.0
360,360,-0.0360089600735088,3.4811428120955665,1.9449953012715064,5.963486881546452,3.848178470291384,2.062174882312436,1.0654263158289892,76.23789938432637,0.8283587316023193,-1.5822170292662896,1.0654263158289892,76.23789938432637,-1.5822170292662896,3.8283587316023193,Sciences,Ok,Good,0.0,1.0,0.0,0.0,Jennifer Risher,Asian,female,United States,27.0
361,361,0.002327538453533847,3.7441205627603873,1.75664381248319,6.398403275347008,4.555750924563808,4.579275336565318,2.7770093525065347,4.94785889244017,5.000159847998966,1.5583277122517625,2.7770093525065347,4.94785889244017,1.5583277122517625,8.000159847998965,Engineering,Ok,Good,1.0,1.0,0.0,0.0,Celia Houston,Asian,female,United States,28.0
362,362,-1.2820183067844484,2.970475113076683,0.5467666244448379,2.025002061910774,2.334459630093863,-3.7487044824993543,0.0,32.099916349892695,0.0,-4.895062346230064,0.0,32.099916349892695,-4.895062346230064,3.0,Quantitative,None,Good,0.0,1.0,0.0,0.0,Veronica Strzelecki,Asian,female,Mexico,25.0
363,363,1.0958799634308702,4.078112434598806,2.14229528573551,5.184237282868915,4.1587424797483505,5.50486500177989,1.1145848894389587,51.93715988514835,1.1758041057779829,-1.3706033964574824,1.1145848894389587,51.93715988514835,-1.3706033964574824,4.175804105777983,Sciences,Ok,Bad,1.0,1.0,1.0,0.0,Ruth Carswell,Asian,female,Australia,26.0
364,364,-0.8727635516770641,2.9529200139876766,1.4633832485953902,1.1479146664473632,3.0280729447899235,-0.3677257096539096,1.2618867085569523,34.50114260360023,1.5870296255785918,-1.123899838581837,1.2618867085569523,34.50114260360023,-1.123899838581837,4.587029625578592,Quantitative,Ok,Bad,0.0,1.0,0.0,0.0,Phyllis Adame,Asian,female,India,27.0
365,365,-1.0808870694109367,2.1566675474516908,-0.12169114810582428,1.247333284961304,0.9500531630805144,-7.415548473105238,2.0565748821618595,1.0542835379224087,3.1095240003481632,-0.2413411684983433,2.0565748821618595,1.0542835379224087,-0.2413411684983433,6.109524000348163,Quantitative,None,Bad,0.0,1.0,0.0,1.0,Frances Niess,Asian,female,Mexico,24.0
366,366,-0.07850307069987073,2.5500488983788028,3.034242130802315,4.341814868087525,2.5597426324133625,-2.1005615095046437,3.691062219834434,11.15679131848093,6.113709515241043,2.6534320646330647,3.691062219834434,11.15679131848093,2.6534320646330647,9.113709515241043,Engineering,Ok,Bad,0.0,1.0,0.0,0.0,Karen Navarrete,Asian,female,Australia,21.0
367,367,-0.7579996580134996,3.660080119749164,1.446020918310676,4.955774742264778,3.635679015343976,0.4652706083892121,1.4622898719014934,46.68996961881317,2.0026073861620617,-0.7421322790094952,1.4622898719014934,46.68996961881317,-0.7421322790094952,5.002607386162062,Quantitative,Ok,Bad,0.0,1.0,0.0,0.0,Diane Comacho,Asian,female,Canada,23.0
368,368,-1.11190561228729,3.3895345693260865,2.001739400949833,3.0305629185437897,3.0134818488682997,-2.176910279519801,2.660586661696647,38.95824579823565,4.2050654227802005,1.316761553066247,2.660586661696647,38.95824579823565,1.316761553066247,7.2050654227802005,Humanities,Ok,Bad,0.0,1.0,0.0,0.0,Angela Robertson,Asian,female,Australia,24.0
369,369,1.5260069667919025,2.638310252575279,1.6997118665541937,6.971143837931331,2.7392637961900212,1.6791535376664701,2.5565374449862817,64.74261959473989,4.322917411715977,1.3863552581885439,2.5565374449862817,64.74261959473989,1.3863552581885439,7.322917411715977,Sciences,Ok,Bad,0.0,1.0,0.0,0.0,Shannon Evans,Asian,female,Australia,35.0
370,370,-0.6105124889856259,2.6961643290676123,-0.11279379668584966,4.362010499132336,1.9485349258672855,-3.986843324579005,3.0215384039013378,31.94664248058762,4.678272871956481,1.5441051834017074,3.0215384039013378,31.94664248058762,1.5441051834017074,7.678272871956482,Quantitative,None,Good,0.0,1.0,0.0,0.0,Haley Perry,Asian,female,Canada,35.0
371,371,-0.5552325720284462,3.1248143151872227,-0.109386285662878,2.5500790308764265,2.0286880949931447,-3.2682589463228364,2.1069518408743946,46.054128332752406,3.4039498513028503,0.5728563831981208,2.1069518408743946,46.054128332752406,0.5728563831981208,6.403949851302849,Quantitative,Ok,Good,0.0,1.0,0.0,0.0,Kathryn Brimage,Asian,female,Australia,28.0
372,372,0.5357697652988982,3.3422999468604626,2.8803431724860853,3.7578279591877903,3.5621690453443198,2.702392724064824,0.0,70.23243679081176,0.0,-3.8786621988359578,0.0,70.23243679081176,-3.8786621988359578,3.0,Engineering,Ok,Good,0.0,1.0,0.0,0.0,Nicole Rodriguez,Asian,female,Canada,32.0
373,373,-0.9860697837009852,3.4731811707114395,2.029275176446146,1.9874883395184848,2.8475886440930736,-2.0680705950974034,1.375947700103772,62.80170493070267,1.2455321996363165,-1.404085833090319,1.375947700103772,62.80170493070267,-1.404085833090319,4.245532199636316,Humanities,Ok,Bad,0.0,1.0,0.0,0.0,Michelle Lopeman,Asian,female,United States,26.0
374,374,-0.639753105061112,2.51877888945127,1.8605667400007797,3.693460810573409,1.5928770701361357,-6.138272412697697,0.6192942078152535,27.989453077204534,0.3964159620955599,-2.475352361877795,0.6192942078152535,27.989453077204534,-2.475352361877795,3.39641596209556,Humanities,Ok,Good,0.0,1.0,0.0,1.0,Justine Alonzo,Asian,female,Mexico,23.0
375,375,0.4869253345199283,3.2587855231539504,2.4726600762127946,4.058807387408513,3.0540846495705565,0.789489529089253,2.6864223930021915,42.281961544066,4.439630357558176,1.5914795792116343,2.6864223930021915,42.281961544066,1.5914795792116343,7.439630357558178,Engineering,Ok,Good,0.0,1.0,1.0,0.0,Mary Scott,Asian,female,Canada,22.0
376,376,-0.10897445077637333,2.977027166531455,1.5419239144926418,2.0182536424608704,2.3673393243151803,-1.639852127094507,3.02130307620813,8.679450596277642,4.762097498867086,1.2044313104979645,3.02130307620813,8.679450596277642,1.2044313104979645,7.762097498867086,Engineering,None,Good,0.0,1.0,0.0,0.0,Charlene Taylor,Asian,female,United States,22.0
377,377,0.6320602305373535,2.990557834159629,1.6523127619381919,3.7880974782994463,2.618264607536356,0.3784211416359659,1.3055564908596753,53.10706320110664,1.921316466480124,-0.6095023064736109,1.3055564908596753,53.10706320110664,-0.6095023064736109,4.921316466480124,Engineering,Ok,Bad,0.0,1.0,0.0,0.0,Carol Gentry,Asian,female,United States,23.0
378,378,0.3127096315646341,3.88606289390964,1.0762061525217086,6.843241599136566,3.6974365535057436,2.1294286199963235,1.7287784817558485,25.1712954862267,2.581253474432394,-0.3574907062908844,1.7287784817558485,25.1712954862267,-0.3574907062908844,5.581253474432393,Quantitative,Very Good,Good,0.0,1.0,0.0,0.0,Audrey Litton,Asian,female,Australia,27.0
379,379,0.5529197166486575,3.5040562062802016,2.7301440097515317,3.1724707537531254,3.4208830620163067,2.287270859866057,0.0,13.71078155299546,0.0,-4.178883279218694,0.0,13.71078155299546,-4.178883279218694,3.0,Engineering,None,Good,1.0,1.0,0.0,0.0,Lily Springer,Asian,female,Canada,30.0
380,380,-0.55476763020262,2.6216073905184323,1.7452395707795327,-0.06560823465300203,1.9875296246086962,-3.2559600359483896,1.7916677173941766,27.750735788732566,2.672661664116689,-0.3065476659311592,1.7916677173941766,27.750735788732566,-0.3065476659311592,5.6726616641166885,Engineering,Ok,Good,0.0,1.0,0.0,0.0,Sonya Daye,Asian,female,India,34.0
381,381,0.4517145152764109,3.0596615248819363,2.4125413447336967,-0.046656686211320235,2.329321246739306,-0.3920205806420442,1.99981545743727,6.919632542816488,3.566546079512571,0.3159243197102065,1.99981545743727,6.919632542816488,0.3159243197102065,6.566546079512571,Engineering,Ok,Good,0.0,1.0,1.0,0.0,Ollie Bundage,Asian,female,Mexico,27.0
382,382,-0.17145637776151387,3.61290943634133,1.2464351286214406,3.5190731953923464,2.8888365089739088,-0.4631952677438036,3.0088917578511696,30.358660733494283,5.046595241320273,1.3725183224127688,3.0088917578511696,30.358660733494283,1.3725183224127688,8.046595241320274,Engineering,Ok,Bad,0.0,1.0,0.0,0.0,Bonnie Lind,Asian,female,United States,28.0
383,383,0.6708649234003786,2.910483471765325,1.8082648506424444,8.813050625199534,3.851165572439295,2.9817412790166116,2.510623937971748,37.21863656957267,4.06748630333234,1.0574848169180002,2.510623937971748,37.21863656957267,1.0574848169180002,7.067486303332339,Engineering,Very Good,Good,1.0,1.0,0.0,0.0,Mildred Dusseault,Asian,female,United States,29.0
384,384,-0.3014976189677501,2.597121979455424,2.002255675488367,4.4962336607090805,2.621415052977849,-1.91719161807962,2.8899625965113613,3.8813011262261337,5.299913744998792,1.8210563543210636,2.8899625965113613,3.8813011262261337,1.8210563543210636,8.299913744998792,Engineering,Very Good,Good,0.0,1.0,0.0,0.0,Whitney Mais,Asian,female,Australia,23.0
385,385,-0.9317533056930348,3.1647550362700514,1.8634250629729163,1.5124020647469651,2.9782737845903324,-1.3343997302777195,1.583334164837377,12.694138539671648,2.8417898613390347,-0.11452734690608808,1.583334164837377,12.694138539671648,-0.11452734690608808,5.841789861339034,Engineering,Ok,Good,0.0,1.0,0.0,0.0,Annie Addis,Asian,female,India,22.0
386,386,1.240515867852338,3.0302419921363954,2.8882047286141748,6.8080043909381605,4.134792605048827,5.290065096665816,2.294913111969671,5.00837682895704,4.068103896678663,0.7311638653493537,2.294913111969671,5.00837682895704,0.7311638653493537,7.068103896678663,Engineering,Ok,Good,0.0,0.0,0.0,1.0,Tina Mcelfresh,Asian,female,Mexico,32.0
387,387,-0.2142899355291529,3.7991034900958014,2.1637587074263136,2.4480057875533614,3.3828228487813945,1.0684495299110024,2.4203602671157487,26.121476021702705,3.7104556726202973,0.5528819845024576,2.4203602671157487,26.121476021702705,0.5528819845024576,6.710455672620298,Engineering,Very Good,Good,0.0,1.0,0.0,0.0,Viola Lorenz,Asian,female,United States,27.0
388,388,-1.5663443021963017,3.3118047009532847,1.9213035537876129,-2.9024971356938,1.6558519092293686,-6.0591665213485975,2.997453101519967,43.73785371529273,4.808752353439703,1.819982062784768,2.997453101519967,43.73785371529273,1.819982062784768,7.8087523534397025,Humanities,None,Bad,0.0,1.0,0.0,1.0,Octavia Young,Asian,female,Mexico,33.0
389,389,-0.06212200596477217,2.560493284798788,2.4185498143911,4.558557687536174,3.0391689671786835,-0.205882456962912,1.7076757474595314,57.48738870973733,2.411885368119409,-0.27358054433756945,1.7076757474595314,57.48738870973733,-0.27358054433756945,5.4118853681194095,Engineering,Ok,Good,0.0,1.0,1.0,0.0,Marilyn Barnes,Asian,female,Canada,27.0
390,390,0.9942892125126946,3.1327558366620383,0.5622704665870399,7.429561615953006,3.3933208569450564,3.1048049199089616,2.933779897469133,57.68971038692377,4.135364899384832,1.0140177332989542,2.933779897469133,57.68971038692377,1.0140177332989542,7.135364899384832,Quantitative,Ok,Good,1.0,1.0,0.0,0.0,Tammy Collison,Asian,female,China,28.0
391,391,-0.02421794497427724,2.727364530237484,1.7078842924097688,1.6288293833894554,2.177672835797925,-1.9943760933914283,2.8198315920822288,46.489836892208146,3.994555670516351,0.9557228752163984,2.8198315920822288,46.489836892208146,0.9557228752163984,6.994555670516352,Engineering,Ok,Bad,0.0,1.0,0.0,0.0,Jewel Drake,Asian,female,Mexico,24.0
392,392,-0.18798056363596166,2.3433023381344062,2.530265034953656,0.269679365271847,2.387573380152396,-1.1686645190836475,4.095308724508853,18.96461491433542,7.016117611395464,3.5409791058531352,4.095308724508853,18.96461491433542,3.5409791058531352,10.016117611395464,Engineering,None,Good,0.0,1.0,0.0,0.0,Mary Thomas,Asian,female,India,22.0
393,393,-1.4479387662613357,2.047200280981872,1.5419764634267967,1.6839075244549042,1.1123769985929977,-8.662785366999067,2.5740073681059945,34.67701720142243,5.095214543860318,1.7286845554753492,2.5740073681059945,34.67701720142243,1.7286845554753492,8.095214543860319,Engineering,None,Good,0.0,1.0,0.0,1.0,Megan Despain,Asian,female,Canada,31.0
394,394,-0.1262717530320167,3.084494996080764,1.5040265235180312,4.566576302210732,3.5640720415860803,1.75911547625121,2.1278149238000936,36.21506928412131,3.0210938382581003,-0.07448107137593768,2.1278149238000936,36.21506928412131,-0.07448107137593768,6.0210938382581,Engineering,Ok,Good,0.0,1.0,1.0,0.0,Sharon Kremen,Asian,female,Canada,29.0
395,395,-0.13561648805034726,2.996195173402916,2.6895726303640672,4.034402041888448,3.4104119427088366,0.9369116313527142,0.0254288752028502,32.252651502942875,0.0,-3.841879033961317,0.0254288752028502,32.252651502942875,-3.841879033961317,3.0,Engineering,Ok,Good,0.0,1.0,0.0,0.0,Susan Huddleston,Asian,female,India,27.0
396,396,0.4639279432520996,2.6540141883964816,1.8464815918858888,6.074025086552267,2.738024359677524,-0.5661285161704641,1.3789731004854882,52.970490304748296,1.7063427330486334,-0.8773873546311133,1.3789731004854882,52.970490304748296,-0.8773873546311133,4.706342733048634,Engineering,Ok,Bad,0.0,1.0,0.0,0.0,Sonja Rivera,Asian,female,Mexico,24.0
397,397,-0.7653935241849421,3.2147524372999436,1.639957136979817,2.590900998768665,1.9353247269768217,-4.93130819133212,2.6290136454301773,3.100614055750277,4.250651296515963,0.8865869506209194,2.6290136454301773,3.100614055750277,0.8865869506209194,7.250651296515964,Engineering,None,Bad,0.0,1.0,0.0,1.0,Pamela Chausse,Asian,female,India,23.0
398,398,1.0027298185446845,3.816688606410525,1.51884821325778,8.654247542437057,4.35292096694407,5.223374757239168,2.3501851523295905,33.64237502812382,3.68946079019341,0.5805127027656255,2.3501851523295905,33.64237502812382,0.5805127027656255,6.68946079019341,Quantitative,Very Good,Good,1.0,1.0,0.0,0.0,Jacqueline Foster,Asian,female,Australia,32.0
399,399,0.18432398015415374,2.5001476215434812,3.1137797471843878,3.3537662246133846,2.64391460543615,-1.2030680224867294,4.8437254151190805,10.291881863970929,8.114849321171745,4.391164531954793,4.8437254151190805,10.291881863970929,4.391164531954793,11.114849321171745,Engineering,Very Good,Bad,0.0,1.0,0.0,0.0,Penny Champagne,Asian,female,China,28.0
400,400,-0.2461024419795169,3.0599642498005437,0.1560594754224074,4.899112628195184,3.021054933355993,0.0561771415171452,2.995260746464103,33.906516546721825,4.960401454940369,1.9967199720935016,2.995260746464103,33.906516546721825,1.9967199720935016,7.960401454940369,Quantitative,Ok,Good,0.0,1.0,0.0,0.0,Wilhelmina Hunn,Asian,female,Mexico,26.0
401,401,-1.4142027816219758,1.9855926998895963,1.8006378734097392,-1.7143221204382062,1.952566994386244,-4.015630291710838,3.0172771125096918,0.32153833195565085,5.434382988549126,2.060004117285684,3.0172771125096918,0.32153833195565085,2.060004117285684,8.434382988549126,Quantitative,None,Good,0.0,1.0,0.0,0.0,Janine Jackson,Asian,female,China,26.0
